id,date,name,price,volume
1134712,2025-06-30,TROW,96.5,1743000
1134727,2025-06-30,TRU,88.0,1715000
1134671,2025-06-30,TRV,267.54,711257
1134691,2025-06-30,TW,146.4,1534000
1134646,2025-06-30,UBS,33.82,2512000
1134813,2025-06-30,UBSI,36.43,598013
1134807,2025-06-30,UMBF,105.16,428884
1134733,2025-06-30,UNM,80.76,974247
1134663,2025-06-30,USB,45.25,13621000
1134783,2025-06-30,UWMC,4.14,6861000
1134624,2025-06-30,V,355.05,4862000
1134777,2025-06-30,VIRT,44.79,665384
1134811,2025-06-30,VLY,8.93,6810000
1134778,2025-06-30,VOYA,71.0,705461
1134762,2025-06-30,WAL,77.98,1027000
1134758,2025-06-30,WBS,54.6,1247000
1134743,2025-06-30,WF,49.73,46213
1134628,2025-06-30,WFC,80.12,21575000
1134701,2025-06-30,WRB,73.47,952750
1134765,2025-06-30,WTFC,123.98,300585
1134817,2025-06-30,WTM,1795.72,25285
1134697,2025-06-30,WTW,306.5,483938
1134750,2025-06-30,XP,20.2,4056000
1134770,2025-06-30,ZION,51.94,947678
1134897,2025-07-01,ACGL,91.5,1809000
1135009,2025-07-01,ACT,37.67,443591
1134955,2025-07-01,AEG,7.26,13149000
1134962,2025-07-01,AFG,126.63,461508
1134881,2025-07-01,AFL,105.78,2519000
1134887,2025-07-01,AIG,85.87,3623000
1134965,2025-07-01,AIZ,197.66,417647
1134874,2025-07-01,AJG,319.49,1567000
1134888,2025-07-01,ALL,200.14,1534000
1134938,2025-07-01,ALLY,40.21,4165000
1135005,2025-07-01,AMG,198.72,338877
1134889,2025-07-01,AMP,538.6,401716
1134867,2025-07-01,AON,356.93,883233
1134866,2025-07-01,APO,141.63,2352000
1134945,2025-07-01,ARCC,22.05,4019000
1134886,2025-07-01,ARES,174.73,2485000
1134839,2025-07-01,AXP,322.53,3836000
1134972,2025-07-01,AXS,102.44,1263000
1134835,2025-07-01,BAC,48.15,43423000
1134916,2025-07-01,BAM,54.94,1430000
1134934,2025-07-01,BAP,222.63,405613
1135034,2025-07-01,BBAR,16.21,819190
1134862,2025-07-01,BBVA,15.22,1386000
1134941,2025-07-01,BCH,30.25,388017
1134877,2025-07-01,BCS,18.33,19699000
1134948,2025-07-01,BEN,24.34,4056000
1134878,2025-07-01,BK,90.65,4343000
1134848,2025-07-01,BLK,1054.27,472270
1135026,2025-07-01,BMA,69.42,333649
1134872,2025-07-01,BMO,111.3,285625
1134860,2025-07-01,BN,61.98,1102000
1134875,2025-07-01,BNS,55.67,6969000
1134960,2025-07-01,BNT,61.91,8235
1134996,2025-07-01,BOKF,101.43,165369
1134976,2025-07-01,BPOP,112.68,404723
1134831,2025-07-01,BRK-A,733150.0,391
1134903,2025-07-01,BRO,108.93,5317000
1134969,2025-07-01,BSAC,25.03,519306
1134893,2025-07-01,BSBR,5.51,453511
1134844,2025-07-01,BX,152.77,3821000
1134992,2025-07-01,BXSL,30.81,1532000
1134840,2025-07-01,C,86.27,14249000
1134999,2025-07-01,CACC,529.41,184720
1135001,2025-07-01,CADE,33.44,3195000
1134854,2025-07-01,CB,289.59,1884000
1135038,2025-07-01,CEF,30.26,356161
1134923,2025-07-01,CFG,46.1,6367000
1134973,2025-07-01,CFR,132.51,466363
1134929,2025-07-01,CG,52.82,1727000
1134953,2025-07-01,CIB,45.72,253088
1134919,2025-07-01,CINF,149.38,414552
1134900,2025-07-01,CM,71.11,1231000
1134978,2025-07-01,CMA,60.93,1723000
1134858,2025-07-01,CME,275.42,1695000
1134951,2025-07-01,CNA,46.48,546981
1135033,2025-07-01,CNS,76.29,250759
1134864,2025-07-01,COF,215.18,3434000
1134863,2025-07-01,COIN,335.33,11875000
1135022,2025-07-01,COLB,24.47,4576000
1134924,2025-07-01,CRBG,35.3,2305000
1135039,2025-07-01,CRCL,192.53,29573158
1135037,2025-07-01,CRVL,103.27,116732
1134882,2025-07-01,DB,28.71,4203000
1135032,2025-07-01,DNB,9.1,10616000
1134943,2025-07-01,EG,340.87,554276
1134936,2025-07-01,EQH,55.88,2888000
1134931,2025-07-01,ERIE,352.05,129784
1134995,2025-07-01,ESNT,61.44,715908
1134963,2025-07-01,EVR,276.5,749694
1134944,2025-07-01,EWBC,104.81,519107
1134998,2025-07-01,FAF,62.54,905650
1135002,2025-07-01,FCFS,135.5,179443
1134910,2025-07-01,FCNCA,2043.31,97309
1134937,2025-07-01,FDS,450.3,200971
1135015,2025-07-01,FFIN,37.26,237165
1135031,2025-07-01,FG,32.55,146025
1134957,2025-07-01,FHN,21.49,7376000
1134909,2025-07-01,FITB,42.44,4144000
1135027,2025-07-01,FLG,10.95,9631000
1135013,2025-07-01,FNB,15.06,3025000
1134940,2025-07-01,FNF,57.27,1727000
1135007,2025-07-01,FSK,21.03,2448000
1134939,2025-07-01,FUTU,121.64,1069000
1135020,2025-07-01,GBCI,45.44,1172000
1134964,2025-07-01,GL,124.9,353304
1134837,2025-07-01,GS,706.46,2865000
1134917,2025-07-01,HBAN,17.18,45743000
1134842,2025-07-01,HDB,76.71,1641000
1134896,2025-07-01,HIG,126.6,1314000
1134950,2025-07-01,HLI,181.55,557628
1134977,2025-07-01,HLNE,144.79,543826
1135008,2025-07-01,HOMB,29.36,1003000
1134865,2025-07-01,HOOD,92.33,119938000
1134841,2025-07-01,HSBC,60.27,1152000
1134918,2025-07-01,IBKR,56.32,8402000
1134853,2025-07-01,IBN,33.62,4168000
1134857,2025-07-01,ICE,181.86,2224000
1134876,2025-07-01,ING,22.0,2628000
1134983,2025-07-01,IVZ,16.17,3578000
1135019,2025-07-01,IX,22.76,285186
1134956,2025-07-01,JEF,55.56,1474000
1135000,2025-07-01,JHG,39.46,891083
1134832,2025-07-01,JPM,290.41,7394000
1134993,2025-07-01,JXN,89.26,469659
1134904,2025-07-01,KB,82.79,179452
1134932,2025-07-01,KEY,17.87,18864000
1134852,2025-07-01,KKR,132.45,2796000
1134958,2025-07-01,KNSL,479.39,306996
1134925,2025-07-01,L,92.32,890035
1135006,2025-07-01,LNC,34.87,1839000
1134911,2025-07-01,LPLA,373.05,744675
1134869,2025-07-01,LYG,4.23,12867000
1134834,2025-07-01,MA,564.61,2468000
1135017,2025-07-01,MAIN,59.28,419217
1135028,2025-07-01,MC,64.0,726342
1134861,2025-07-01,MCO,502.48,813542
1134884,2025-07-01,MET,81.09,2682000
1134885,2025-07-01,MFC,32.0,1169000
1134873,2025-07-01,MFG,5.62,5144000
1134914,2025-07-01,MKL,1994.21,54201
1134975,2025-07-01,MKTX,223.11,348717
1134856,2025-07-01,MMC,217.83,2333000
1134946,2025-07-01,MORN,311.89,406356
1134838,2025-07-01,MS,141.07,4848000
1134891,2025-07-01,MSCI,581.34,437155
1134899,2025-07-01,MTB,197.5,1163000
1134984,2025-07-01,MTG,28.2,2091000
1134846,2025-07-01,MUFG,13.73,7855000
1134890,2025-07-01,NDAQ,88.94,2327000
1134927,2025-07-01,NMR,6.57,690013
1134915,2025-07-01,NTRS,127.99,2188000
1134879,2025-07-01,NU,13.64,81491000
1134892,2025-07-01,NWG,13.89,5569000
1135010,2025-07-01,OBDC,14.39,2837000
1134987,2025-07-01,OMF,58.22,1027000
1134981,2025-07-01,ONB,22.16,2251000
1134967,2025-07-01,ORI,38.39,1227000
1134908,2025-07-01,OWL,19.22,7726000
1135011,2025-07-01,OZK,48.96,1453000
1134988,2025-07-01,PB,72.88,1084000
1135004,2025-07-01,PDI,19.06,2737000
1134930,2025-07-01,PFG,80.83,888369
1135018,2025-07-01,PFSI,101.47,387126
1134849,2025-07-01,PGR,264.3,2970000
1135029,2025-07-01,PIPR,284.8,207363
1134997,2025-07-01,PJT,165.08,300404
1134868,2025-07-01,PNC,192.52,1775000
1134971,2025-07-01,PNFP,114.265,801772
1134968,2025-07-01,PRI,278.07,257298
1134894,2025-07-01,PRU,109.0,1456000
1135036,2025-07-01,PSLV,12.24,19552004
1134898,2025-07-01,PUK,24.8,913409
1134870,2025-07-01,PYPL,75.3001,5791000
1134991,2025-07-01,QFIN,42.99,670129
1135012,2025-07-01,RDN,36.56,1137000
1134921,2025-07-01,RF,24.17,10867000
1134947,2025-07-01,RGA,199.23,301266
1134901,2025-07-01,RJF,154.64,919452
1134907,2025-07-01,RKT,14.48,14025000
1135035,2025-07-01,RLI,71.59,510252
1134949,2025-07-01,RNR,244.09,475169
1134843,2025-07-01,RY,132.26,517633
1134933,2025-07-01,RYAN,67.62,1077000
1134851,2025-07-01,SAN,8.27,6279000
1134845,2025-07-01,SCHW,91.17,7076000
1134954,2025-07-01,SEIC,91.5,799826
1134959,2025-07-01,SF,105.26,534959
1135030,2025-07-01,SFBS,80.13,333681
1134920,2025-07-01,SHG,45.65,144541
1135014,2025-07-01,SIGI,87.16,236716
1134895,2025-07-01,SLF,66.41,439461
1134985,2025-07-01,SLM,33.36,2416000
1134859,2025-07-01,SMFG,15.1,5583000
1134980,2025-07-01,SNV,53.79,1357000
1134928,2025-07-01,SOFI,17.64,91487000
1134847,2025-07-01,SPGI,529.32,1194000
1134982,2025-07-01,SSB,95.26,945079
1134994,2025-07-01,STEP,55.47,295680
1134902,2025-07-01,STT,106.96,2020000
1134913,2025-07-01,SYF,68.17,3797000
1134850,2025-07-01,TD,74.11,1311000
1134883,2025-07-01,TFC,44.2,8295000
1135003,2025-07-01,THG,167.36,384150
1134926,2025-07-01,TPG,52.84,1227000
1134922,2025-07-01,TROW,98.67,1735000
1134935,2025-07-01,TRU,89.9,2204000
1134880,2025-07-01,TRV,267.0,1129000
1134906,2025-07-01,TW,137.82,2059000
1134855,2025-07-01,UBS,33.77,2027000
1135023,2025-07-01,UBSI,37.56,904072
1135016,2025-07-01,UMBF,108.14,492820
1134942,2025-07-01,UNM,82.06,1470000
1134871,2025-07-01,USB,46.49,16513000
1134989,2025-07-01,UWMC,4.3,7551000
1134833,2025-07-01,V,355.47,5412000
1134990,2025-07-01,VIRT,43.38,665384
1135021,2025-07-01,VLY,9.19,19614000
1134986,2025-07-01,VOYA,72.51,975559
1134970,2025-07-01,WAL,81.03,1715000
1134966,2025-07-01,WBS,56.82,1605000
1134952,2025-07-01,WF,49.62,39134
1134836,2025-07-01,WFC,81.49,16503000
1134912,2025-07-01,WRB,72.86,2100000
1134974,2025-07-01,WTFC,127.71,584591
1135025,2025-07-01,WTM,1790.01,20771
1134905,2025-07-01,WTW,307.61,643454
1134961,2025-07-01,XP,19.8,3680000
1134979,2025-07-01,ZION,53.75,1643000
1135106,2025-07-02,ACGL,88.38,2382000
1135221,2025-07-02,ACT,37.54,309696
1135164,2025-07-02,AEG,7.2,10005000
1135172,2025-07-02,AFG,125.24,546278
1135092,2025-07-02,AFL,103.52,1968000
1135099,2025-07-02,AIG,82.36,5204000
1135175,2025-07-02,AIZ,191.78,553224
1135084,2025-07-02,AJG,315.74,1451000
1135097,2025-07-02,ALL,194.69,1516000
1135145,2025-07-02,ALLY,40.9,2679000
1135214,2025-07-02,AMG,200.5,421160
1135096,2025-07-02,AMP,542.44,520918
1135078,2025-07-02,AON,351.55,1273000
1135075,2025-07-02,APO,142.78,2124000
1135153,2025-07-02,ARCC,22.26,3144000
1135093,2025-07-02,ARES,177.98,2546000
1135048,2025-07-02,AXP,325.61,3040000
1135184,2025-07-02,AXS,98.23,826750
1135044,2025-07-02,BAC,48.71,42082000
1135126,2025-07-02,BAM,55.54,2109000
1135141,2025-07-02,BAP,226.13,584083
1135245,2025-07-02,BBAR,16.31,284350
1135071,2025-07-02,BBVA,15.4,1241000
1135150,2025-07-02,BCH,30.33,198636
1135088,2025-07-02,BCS,17.88,21953000
1135156,2025-07-02,BEN,24.79,3596000
1135086,2025-07-02,BK,92.09,4257000
1135056,2025-07-02,BLK,1070.57,394582
1135238,2025-07-02,BMA,69.5,231490
1135081,2025-07-02,BMO,112.14,520040
1135069,2025-07-02,BN,62.63,1755000
1135085,2025-07-02,BNS,55.13,2546000
1135169,2025-07-02,BNT,62.6,14023
1135205,2025-07-02,BOKF,102.19,189519
1135187,2025-07-02,BPOP,113.425,649236
1135040,2025-07-02,BRK-A,720500.0,530
1135113,2025-07-02,BRO,107.81,4506000
1135180,2025-07-02,BSAC,25.12,392732
1135102,2025-07-02,BSBR,5.45,286959
1135052,2025-07-02,BX,153.56,2662000
1135201,2025-07-02,BXSL,30.82,1077000
1135049,2025-07-02,C,86.76,11723000
1135203,2025-07-02,CACC,543.74,266287
1135211,2025-07-02,CADE,34.01,1839000
1135063,2025-07-02,CB,280.08,2540000
1135212,2025-07-02,CEF,30.56,350391
1135132,2025-07-02,CFG,47.03,5412000
1135182,2025-07-02,CFR,134.47,458571
1135137,2025-07-02,CG,54.45,3123000
1135162,2025-07-02,CIB,46.36,145476
1135129,2025-07-02,CINF,146.11,450295
1135110,2025-07-02,CM,71.71,1347000
1135185,2025-07-02,CMA,62.35,1720000
1135067,2025-07-02,CME,275.82,1691000
1135160,2025-07-02,CNA,45.45,443342
1135244,2025-07-02,CNS,77.87,154164
1135074,2025-07-02,COF,218.81,3044000
1135072,2025-07-02,COIN,354.45,11201000
1135230,2025-07-02,COLB,25.07,2891000
1135133,2025-07-02,CRBG,35.35,2053000
1135248,2025-07-02,CRCL,177.97,18320429
1135247,2025-07-02,CRVL,103.27,116732
1135090,2025-07-02,DB,29.09,2780000
1135243,2025-07-02,DNB,9.1,2244000
1135154,2025-07-02,EG,334.03,472788
1135144,2025-07-02,EQH,55.85,1264000
1135142,2025-07-02,ERIE,343.09,250940
1135207,2025-07-02,ESNT,61.12,489523
1135170,2025-07-02,EVR,282.74,576736
1135151,2025-07-02,EWBC,107.45,820218
1135208,2025-07-02,FAF,62.72,531689
1135213,2025-07-02,FCFS,136.76,191724
1135119,2025-07-02,FCNCA,2073.91,60386
1135147,2025-07-02,FDS,447.71,190815
1135226,2025-07-02,FFIN,37.56,472657
1135242,2025-07-02,FG,32.23,104726
1135166,2025-07-02,FHN,21.76,7248000
1135118,2025-07-02,FITB,43.13,4158000
1135239,2025-07-02,FLG,10.96,5744000
1135223,2025-07-02,FNB,15.33,2825000
1135149,2025-07-02,FNF,57.31,1007000
1135216,2025-07-02,FSK,21.31,2760000
1135148,2025-07-02,FUTU,120.32,1480000
1135229,2025-07-02,GBCI,46.37,895333
1135173,2025-07-02,GL,120.29,895309
1135046,2025-07-02,GS,715.89,2636000
1135124,2025-07-02,HBAN,17.4,26919000
1135051,2025-07-02,HDB,76.18,1721000
1135105,2025-07-02,HIG,122.9,1412000
1135158,2025-07-02,HLI,183.47,430839
1135188,2025-07-02,HLNE,145.15,463402
1135218,2025-07-02,HOMB,29.52,1025000
1135073,2025-07-02,HOOD,98.0,107776000
1135050,2025-07-02,HSBC,60.65,2114000
1135127,2025-07-02,IBKR,58.22,6105000
1135062,2025-07-02,IBN,33.58,4426000
1135066,2025-07-02,ICE,181.74,1274000
1135083,2025-07-02,ING,22.36,2745000
1135191,2025-07-02,IVZ,16.59,3512000
1135232,2025-07-02,IX,22.82,106941
1135165,2025-07-02,JEF,56.62,1208000
1135209,2025-07-02,JHG,40.11,712366
1135041,2025-07-02,JPM,292.0,6327000
1135206,2025-07-02,JXN,88.12,392826
1135112,2025-07-02,KB,84.1,170477
1135140,2025-07-02,KEY,18.2,16303000
1135061,2025-07-02,KKR,134.53,1720000
1135167,2025-07-02,KNSL,473.13,306508
1135135,2025-07-02,L,91.34,665257
1135217,2025-07-02,LNC,34.97,1546000
1135120,2025-07-02,LPLA,376.47,969069
1135080,2025-07-02,LYG,4.03,24716000
1135043,2025-07-02,MA,561.52,2074000
1135227,2025-07-02,MAIN,60.16,362403
1135237,2025-07-02,MC,65.49,532172
1135070,2025-07-02,MCO,497.12,525821
1135094,2025-07-02,MET,80.15,2478000
1135095,2025-07-02,MFC,31.45,1939000
1135082,2025-07-02,MFG,5.59,1939000
1135125,2025-07-02,MKL,1961.74,42556
1135183,2025-07-02,MKTX,219.17,435365
1135065,2025-07-02,MMC,212.72,3143000
1135155,2025-07-02,MORN,310.5,225512
1135047,2025-07-02,MS,142.86,4514000
1135100,2025-07-02,MSCI,582.85,384373
1135107,2025-07-02,MTB,200.06,1197000
1135195,2025-07-02,MTG,27.91,1436000
1135055,2025-07-02,MUFG,13.79,3695000
1135098,2025-07-02,NDAQ,89.52,3308000
1135138,2025-07-02,NMR,6.55,900216
1135123,2025-07-02,NTRS,132.06,1726000
1135087,2025-07-02,NU,13.49,57818000
1135101,2025-07-02,NWG,13.01,11191000
1135222,2025-07-02,OBDC,14.49,2947000
1135194,2025-07-02,OMF,59.25,1322000
1135190,2025-07-02,ONB,22.5,2447000
1135176,2025-07-02,ORI,37.53,1103000
1135116,2025-07-02,OWL,19.4,4616000
1135220,2025-07-02,OZK,50.95,1381000
1135196,2025-07-02,PB,73.56,714381
1135215,2025-07-02,PDI,19.05,1646000
1135139,2025-07-02,PFG,80.51,1199000
1135228,2025-07-02,PFSI,102.71,475982
1135058,2025-07-02,PGR,257.8,3012000
1135236,2025-07-02,PIPR,292.97,152381
1135204,2025-07-02,PJT,166.86,164407
1135076,2025-07-02,PNC,195.71,2283000
1135179,2025-07-02,PNFP,117.0,458062
1135178,2025-07-02,PRI,274.68,219331
1135103,2025-07-02,PRU,108.66,1153000
1135210,2025-07-02,PSLV,12.43,24093000
1135108,2025-07-02,PUK,24.75,940925
1135077,2025-07-02,PYPL,76.31,7381000
1135202,2025-07-02,QFIN,42.74,1133000
1135224,2025-07-02,RDN,36.32,670398
1135130,2025-07-02,RF,24.55,7140000
1135157,2025-07-02,RGA,196.09,519024
1135109,2025-07-02,RJF,158.18,1033000
1135117,2025-07-02,RKT,14.57,24272000
1135246,2025-07-02,RLI,70.43,431528
1135161,2025-07-02,RNR,235.83,532102
1135053,2025-07-02,RY,131.17,974071
1135146,2025-07-02,RYAN,65.79,1191000
1135060,2025-07-02,SAN,8.46,7607000
1135054,2025-07-02,SCHW,91.34,5213000
1135163,2025-07-02,SEIC,91.96,995892
1135168,2025-07-02,SF,107.35,664672
1135241,2025-07-02,SFBS,82.05,200855
1135128,2025-07-02,SHG,45.56,105811
1135233,2025-07-02,SIGI,85.06,224164
1135104,2025-07-02,SLF,64.62,521808
1135193,2025-07-02,SLM,33.8,1884000
1135068,2025-07-02,SMFG,15.11,3510000
1135189,2025-07-02,SNV,54.94,872587
1135136,2025-07-02,SOFI,18.12,65708000
1135057,2025-07-02,SPGI,525.64,690358
1135192,2025-07-02,SSB,96.74,1007000
1135200,2025-07-02,STEP,56.61,427821
1135111,2025-07-02,STT,109.49,1566000
1135121,2025-07-02,SYF,69.47,2678000
1135059,2025-07-02,TD,74.41,1378000
1135089,2025-07-02,TFC,45.03,5809000
1135219,2025-07-02,THG,162.08,256640
1135134,2025-07-02,TPG,53.67,1342000
1135131,2025-07-02,TROW,99.96,1267000
1135143,2025-07-02,TRU,90.16,1789000
1135091,2025-07-02,TRV,257.34,1165000
1135115,2025-07-02,TW,138.61,1892000
1135064,2025-07-02,UBS,34.77,3530000
1135234,2025-07-02,UBSI,38.05,628860
1135225,2025-07-02,UMBF,109.43,478503
1135152,2025-07-02,UNM,81.24,1167000
1135079,2025-07-02,USB,47.49,13728000
1135199,2025-07-02,UWMC,4.29,4730000
1135042,2025-07-02,V,354.22,4409000
1135198,2025-07-02,VIRT,44.45,544025
1135231,2025-07-02,VLY,9.34,13659000
1135197,2025-07-02,VOYA,72.69,568991
1135177,2025-07-02,WAL,84.18,1211000
1135174,2025-07-02,WBS,57.76,983128
1135159,2025-07-02,WF,50.17,52441
1135045,2025-07-02,WFC,82.36,12639000
1135122,2025-07-02,WRB,70.76,2956000
1135181,2025-07-02,WTFC,130.31,486084
1135240,2025-07-02,WTM,1750.0,24763
1135114,2025-07-02,WTW,304.46,1404000
1135171,2025-07-02,XP,19.65,4451000
1135186,2025-07-02,ZION,54.77,1165000
1135316,2025-07-03,ACGL,89.19,1962000
1135427,2025-07-03,ACT,37.8,196860
1135373,2025-07-03,AEG,7.28,7030000
1135380,2025-07-03,AFG,127.43,376546
1135301,2025-07-03,AFL,104.57,994901
1135307,2025-07-03,AIG,83.18,2804000
1135384,2025-07-03,AIZ,193.47,264316
1135293,2025-07-03,AJG,318.1,639946
1135306,2025-07-03,ALL,198.0,963005
1135355,2025-07-03,ALLY,41.21,1978000
1135421,2025-07-03,AMG,201.45,401710
1135305,2025-07-03,AMP,543.3,264141
1135287,2025-07-03,AON,354.76,640714
1135284,2025-07-03,APO,144.47,1402000
1135363,2025-07-03,ARCC,22.41,2206000
1135303,2025-07-03,ARES,177.96,684374
1135257,2025-07-03,AXP,328.13,1542000
1135393,2025-07-03,AXS,99.11,566388
1135253,2025-07-03,BAC,48.93,20982000
1135335,2025-07-03,BAM,56.81,1417000
1135351,2025-07-03,BAP,227.25,228600
1135452,2025-07-03,BBAR,16.37,180292
1135280,2025-07-03,BBVA,15.63,1533000
1135359,2025-07-03,BCH,30.18,326232
1135296,2025-07-03,BCS,18.26,15535000
1135365,2025-07-03,BEN,24.88,2467000
1135295,2025-07-03,BK,92.43,2408000
1135264,2025-07-03,BLK,1082.15,342684
1135446,2025-07-03,BMA,70.0,83885
1135290,2025-07-03,BMO,113.21,283150
1135278,2025-07-03,BN,64.3,1604000
1135294,2025-07-03,BNS,55.35,1034000
1135378,2025-07-03,BNT,64.18,5256
1135413,2025-07-03,BOKF,102.96,335183
1135396,2025-07-03,BPOP,114.3,477094
1135249,2025-07-03,BRK-A,727455.0,310
1135322,2025-07-03,BRO,108.7,2980000
1135389,2025-07-03,BSAC,25.13,331486
1135311,2025-07-03,BSBR,5.47,235246
1135261,2025-07-03,BX,155.13,2047000
1135409,2025-07-03,BXSL,31.2,667894
1135258,2025-07-03,C,88.72,13230000
1135417,2025-07-03,CACC,530.57,184327
1135419,2025-07-03,CADE,34.68,960243
1135272,2025-07-03,CB,283.8,1522000
1135456,2025-07-03,CEF,30.45,261705
1135341,2025-07-03,CFG,47.72,3303000
1135391,2025-07-03,CFR,136.19,394298
1135346,2025-07-03,CG,55.7,1739000
1135372,2025-07-03,CIB,46.09,127604
1135338,2025-07-03,CINF,148.59,472524
1135320,2025-07-03,CM,72.15,640608
1135392,2025-07-03,CMA,63.78,1639000
1135276,2025-07-03,CME,276.7,1234000
1135370,2025-07-03,CNA,45.69,429136
1135451,2025-07-03,CNS,78.01,123858
1135282,2025-07-03,COF,220.91,1814000
1135281,2025-07-03,COIN,355.8,6704000
1135436,2025-07-03,COLB,25.55,2136000
1135342,2025-07-03,CRBG,35.78,2093000
1135457,2025-07-03,CRCL,188.77,17191952
1135455,2025-07-03,CRVL,102.85,98859
1135300,2025-07-03,DB,29.25,1830000
1135450,2025-07-03,DNB,9.1,1072000
1135362,2025-07-03,EG,337.48,295283
1135354,2025-07-03,EQH,55.67,1391000
1135350,2025-07-03,ERIE,346.94,65935
1135414,2025-07-03,ESNT,61.9,339363
1135379,2025-07-03,EVR,287.5,321982
1135360,2025-07-03,EWBC,108.87,604245
1135416,2025-07-03,FAF,63.25,736295
1135420,2025-07-03,FCFS,136.77,128319
1135327,2025-07-03,FCNCA,2088.73,45269
1135356,2025-07-03,FDS,447.94,185676
1135435,2025-07-03,FFIN,37.76,431247
1135449,2025-07-03,FG,32.51,56633
1135375,2025-07-03,FHN,22.01,3032000
1135326,2025-07-03,FITB,43.4,4405000
1135445,2025-07-03,FLG,11.17,4280000
1135430,2025-07-03,FNB,15.58,3347000
1135358,2025-07-03,FNF,57.99,1622000
1135423,2025-07-03,FSK,21.39,681028
1135357,2025-07-03,FUTU,121.79,781811
1135437,2025-07-03,GBCI,47.08,494144
1135382,2025-07-03,GL,121.2,564077
1135255,2025-07-03,GS,723.68,1500000
1135334,2025-07-03,HBAN,17.54,21787000
1135260,2025-07-03,HDB,76.54,1619000
1135314,2025-07-03,HIG,124.99,937213
1135367,2025-07-03,HLI,185.51,265347
1135397,2025-07-03,HLNE,147.02,193082
1135424,2025-07-03,HOMB,29.81,661267
1135283,2025-07-03,HOOD,94.4,56374000
1135259,2025-07-03,HSBC,60.67,833032
1135336,2025-07-03,IBKR,57.98,4500000
1135271,2025-07-03,IBN,33.76,2387000
1135275,2025-07-03,ICE,183.11,1083000
1135292,2025-07-03,ING,22.5,1455000
1135400,2025-07-03,IVZ,16.73,2854000
1135440,2025-07-03,IX,22.89,94250
1135374,2025-07-03,JEF,56.94,766664
1135418,2025-07-03,JHG,40.3,795927
1135250,2025-07-03,JPM,296.0,6480000
1135415,2025-07-03,JXN,88.96,255647
1135321,2025-07-03,KB,85.7,113972
1135349,2025-07-03,KEY,18.46,13695000
1135270,2025-07-03,KKR,138.6,2651000
1135377,2025-07-03,KNSL,476.16,186098
1135345,2025-07-03,L,92.39,500770
1135425,2025-07-03,LNC,34.77,1306000
1135328,2025-07-03,LPLA,384.11,341358
1135288,2025-07-03,LYG,4.16,8516000
1135252,2025-07-03,MA,569.24,1489000
1135433,2025-07-03,MAIN,61.13,383183
1135444,2025-07-03,MC,65.8,406487
1135279,2025-07-03,MCO,505.06,485177
1135302,2025-07-03,MET,80.65,1618000
1135304,2025-07-03,MFC,31.88,849788
1135291,2025-07-03,MFG,5.63,2038000
1135333,2025-07-03,MKL,2002.03,38078
1135395,2025-07-03,MKTX,216.73,299064
1135274,2025-07-03,MMC,215.08,1712000
1135364,2025-07-03,MORN,311.29,168664
1135256,2025-07-03,MS,144.14,3975000
1135309,2025-07-03,MSCI,587.74,268232
1135315,2025-07-03,MTB,202.58,838320
1135402,2025-07-03,MTG,28.52,3959000
1135263,2025-07-03,MUFG,13.96,2151000
1135308,2025-07-03,NDAQ,90.07,1308000
1135347,2025-07-03,NMR,6.51,312055
1135332,2025-07-03,NTRS,131.7,1442000
1135297,2025-07-03,NU,13.6,32596000
1135310,2025-07-03,NWG,13.44,5279000
1135429,2025-07-03,OBDC,14.63,1443000
1135404,2025-07-03,OMF,59.76,1175000
1135399,2025-07-03,ONB,22.76,1718000
1135385,2025-07-03,ORI,37.97,701485
1135325,2025-07-03,OWL,19.57,3902000
1135428,2025-07-03,OZK,51.0,884694
1135405,2025-07-03,PB,73.86,468888
1135422,2025-07-03,PDI,19.11,1377000
1135348,2025-07-03,PFG,81.0,591923
1135438,2025-07-03,PFSI,102.41,147060
1135267,2025-07-03,PGR,261.66,2686000
1135443,2025-07-03,PIPR,293.44,91181
1135412,2025-07-03,PJT,168.47,115414
1135285,2025-07-03,PNC,196.57,1862000
1135388,2025-07-03,PNFP,117.83,378192
1135387,2025-07-03,PRI,277.24,164980
1135312,2025-07-03,PRU,109.08,732327
1135454,2025-07-03,PSLV,12.54,25115854
1135317,2025-07-03,PUK,24.88,626557
1135286,2025-07-03,PYPL,76.59,5169000
1135411,2025-07-03,QFIN,43.11,1256000
1135431,2025-07-03,RDN,36.8,450965
1135339,2025-07-03,RF,24.8,4692000
1135366,2025-07-03,RGA,197.79,227886
1135318,2025-07-03,RJF,160.0,599865
1135329,2025-07-03,RKT,14.24,14768000
1135453,2025-07-03,RLI,71.7,559230
1135369,2025-07-03,RNR,240.9,332916
1135262,2025-07-03,RY,132.64,446981
1135353,2025-07-03,RYAN,66.78,1290000
1135269,2025-07-03,SAN,8.55,7074000
1135265,2025-07-03,SCHW,91.48,5766000
1135371,2025-07-03,SEIC,93.1,516486
1135376,2025-07-03,SF,109.2,466965
1135448,2025-07-03,SFBS,82.89,171488
1135337,2025-07-03,SHG,46.29,143613
1135439,2025-07-03,SIGI,86.33,159788
1135313,2025-07-03,SLF,65.4,273905
1135403,2025-07-03,SLM,33.87,1629000
1135277,2025-07-03,SMFG,15.28,917409
1135398,2025-07-03,SNV,55.1,746673
1135343,2025-07-03,SOFI,18.57,44096000
1135266,2025-07-03,SPGI,529.61,578304
